customer_id,name,gender,age,income,occupation,city,account_type,account_tenure,balance,has_loan,has_credit_card,has_investment,last_marketing_response,email,mobile_no
CUST000805,Emma5-001,male,60,150000.0,Retired,Miami,premium,25,203972.47,False,True,True,negative,emma5001.will@outlook.com,9522340633
B75-1336,Gex Manen,male,46,55706.7,Financial Analyst,Detroit,savings,11,25000.01,True,True,True,positive,gexmanen.b751@mail.com,7661726080
B88-03012,D H Martinez,male,42,60412.7,Product Manager,San Francisco,savings,9,17775.93,False,True,False,none,dhmartinez.b880@mail.com,8990471112
B14-0423,Nilhander,female,36,49920.4,Accountant,Dallas,salary,5,7031.0,False,True,False,none,nilhander.b140@gmail.com,8288489771
B75-05134,Alice H Martinez,female,38,73000.0,Legal Advisor,Seattle,current,7,22000.07,True,True,False,negative,alicehmartinez.b750@outlook.com,7587691488
B48-133001,Sophiaurallan,female,60,80946.1,Retired,Dallas,salary,30,207469.51,False,True,True,positive,sophiaurallan.b481@yahoo.com,7285578103
B67-1033,Jack Martin,male,34,73000.0,Sales Executive,Columbus,current,9,13039.99,False,True,False,positive,jackmartin.b671@gmail.com,7201975573
B72-10083l,William Sams,female,45,90694.9,Graphic Designer,Austin,savings,11,20748.04,False,True,False,none,williamsams.b721@yahoo.com,9874529153
B60-048,M Davisam,female,45,64856.0,Data Scientist,San Francisco,savings,12,40946.36,False,True,False,none,mdavisam.b600@mail.com,8737674838
B85-CUST0003,Micah Walker,male,31,49498.5,Consultant,Detroit,current,6,13080.3,False,True,True,positive,micahwalker.b85c@yahoo.com,8384690679
B85-0,Seniah Davis,female,27,55491.0,Student,Houston,premium,2,2642.75,False,True,True,positive,seniahdavis.b850@yahoo.com,8380462366
B12-046,B Lewis,female,60,30037.1,Student,Philadelphia,current,14,70217.9,False,True,False,none,blewis.b120@mail.com,9313385395
B48-0239m65,H Kim,female,47,78000.3,Operations Manager,Seattle,current,10,36352.64,True,True,True,positive,hkim.b480@yahoo.com,7673881206
B35-023,Sophia Gs Phans,female,29,62000.5,Legal Advisor,Las Vegas,salary,3,18000.33,False,True,False,negative,sophiagsphans.b350@outlook.com,8453530030
B78-0007t,Isabella Sal Walker,female,49,72000.3,Software Developer,Charlotte,savings,10,35743.89,True,True,True,positive,isabellasalwalker.b780@yahoo.com,9540623797
B3-004012,Soeia Carter,male,33,85124.0,IT Specialist,Detroit,savings,6,9112.11,False,False,False,none,soeiacarter.b300@yahoo.com,8397858788
B90-1789,Jo Ananik Miller,other,24,41000.0,Graphic Designer,Seattle,savings,4,5581.94,False,False,False,none,joananikmiller.b901@outlook.com,9806845969
B35-CUST1,Lilanoeys,male,60,85410.1,Retired,Phoenix,premium,15,400075.66,False,True,True,positive,lilanoeys.b35c@mail.com,9795009883
B47-12467,James T King,male,35,61241.6,Software Engineer,San Francisco,savings,6,15000.03,False,True,True,positive,jamestking.b471@mail.com,8947481771
B41-006012,Oliverebner,female,37,49378.9,Lawyer,Charlotte,current,8,40939.85,False,True,False,none,oliverebner.b410@mail.com,7260940786
B71-0201634,Dani Wor Brown,female,27,46808.7,Intern,Seattle,premium,3,3190.2,False,False,False,negative,daniworbrown.b710@yahoo.com,7639969261
B16-022,Logaia Anderson,female,41,78000.1,Product Manager,Nashville,savings,10,30694.13,False,True,True,positive,logaiaanderson.b160@mail.com,8563426606
CUST000808,B29-001204,male,63,91892.5,Retired,Miami,savings,20,30325.37,True,False,True,negative,b29001204.amel@outlook.com,7329353928
B16-1007,Luilyyen,male,32,88000.3,Accountant,Los Angeles,current,7,55835.77,False,True,False,none,luilyyen.b161@mail.com,7362429955
B1015-10012,H Ngiszh,other,31,100830.5,HR Specialist,Miami,current,15,23993.58,True,True,False,none,hngiszh.b101@mail.com,8829925481
B98-004012,Sof Clarkphier,male,38,68636.0,HR Manager,Columbus,current,8,36367.15,False,True,False,positive,sofclarkphier.b980@gmail.com,9256986284
B65-0019,Sari Martin,male,60,90866.8,Retired Engineer,Dallas,premium,30,318111.49,False,True,True,positive,sarimartin.b650@yahoo.com,9184823813
B1-02562,Amelia,female,27,32342.2,Data Analyst,Dallas,salary,3,10202.42,False,True,False,negative,amelia.b102@gmail.com,7480910199
B79-0059,Grace E Ng Martinez,female,31,47566.0,Marketing Specialist,Boston,premium,6,18369.13,False,True,True,positive,graceengmartinez.b790@yahoo.com,7683519020
B8-10010,Saraah,female,48,62000.3,IT Consultant,Detroit,current,9,27022.89,False,True,False,positive,saraah.b810@outlook.com,8967592806
B47-0054-016,Liam Gijah,male,60,90848.6,Professor,Detroit,current,20,37377.39,True,True,True,negative,liamgijah.b470@mail.com,7216254211
B14-0,B18-10003,male,62,130483.9,Consultant,Detroit,current,16,255804.08,True,True,True,negative,b1810003.b140@gmail.com,9249048806
B41-10150P1R,Michael Eijph Miller,male,63,95000.0,Retired,Houston,premium,20,208459.77,True,True,True,none,michaeleijphmiller.b411@outlook.com,8121446553
B20-1019,Eliah Garcia,female,29,48000.1,Content Writer,Austin,savings,3,15000.42,False,True,False,positive,eliahgarcia.b201@mail.com,7684771885
CUST000810,Megang Brown,male,55,65744.5,Professor,Boston,savings,15,39675.06,True,True,True,negative,megangbrown.b471@outlook.com,7607787374
B73-1002,James Alanuerez,female,27,47117.6,Nurse,Columbus,savings,5,3940.25,False,True,False,none,jamesalanuerez.b731@gmail.com,9728855251
B53-01478,Samuel Young W,male,40,90999.6,IT Specialist,Chicago,savings,10,30475.65,True,True,True,none,samuelyoungw.b530@outlook.com,9350262809
B48-0048,Elijaharez,female,23,72000.3,Journalist,Miami,salary,2,7030.77,False,True,False,positive,elijaharez.b480@gmail.com,9292090849
CUST000812,Benjamin Kimt,female,40,70347.4,Data Analyst,Atlanta,current,4,14000.14,False,True,False,none,benjaminkimt.b44c@gmail.com,8877663822
B54-CUST017032,Liamater Smith,male,53,92435.4,Manager,Philadelphia,premium,20,205240.33,True,True,True,negative,liamatersmith.b54c@gmail.com,8697277712
B7-CUST02,Grace Ad,female,24,75726.3,Event Planner,Austin,current,4,15000.19,False,True,False,none,gracead.b7cu@gmail.com,8743790508
B44-0266,Alice Moore,female,26,48000.3,Student,Denver,current,2,12000.31,False,True,False,none,alicemoore.b440@outlook.com,9104033912
B29-03002,Jourgnerg,other,28,42747.4,Research Scientist,Phoenix,salary,3,8000.59,False,True,False,none,jourgnerg.b290@yahoo.com,7810118832
B101-10006,Sophia T Moore,female,38,42290.6,Sales Executive,Indianapolis,savings,4,11592.34,False,True,False,none,sophiatmoore.b101@mail.com,7474391544
B89-156,Sofia Martinez,female,41,60879.7,Teacher,Chicago,savings,14,27182.95,False,True,False,none,sofiamartinez.b891@outlook.com,8825152425
B25-0229,Lily Miller,female,50,90240.3,Architect,Atlanta,premium,12,390455.35,True,True,True,positive,lilymiller.b250@mail.com,9465640127
B72-0345,Gei Wakeghrez,male,45,68065.3,Marketing Manager,New York,current,10,30527.88,False,True,True,positive,geiwakeghrez.b720@outlook.com,8872885920
B72-00006,Olivia Anderson Lee,female,44,68387.9,Teacher,San Francisco,current,15,20803.78,True,True,True,none,oliviaandersonlee.b720@yahoo.com,7972442782
B73-CUST0084,Henry Chen,female,63,48000.4,Marketing Manager,Miami,current,5,15000.35,False,True,True,none,henrychen.b73c@outlook.com,9324453865
Jo3-CUST013,Vics,male,47,75683.8,IT Consultant,Los Angeles,current,11,22000.03,False,True,False,none,vics.jo3c@mail.com,8468100260
B46-0327l78,Eljah Martinez,female,33,60796.9,Product Manager,Denver,savings,4,13305.38,False,False,False,none,eljahmartinez.b460@gmail.com,9586081846
B67-031001,Benjamin Pat,male,46,73000.0,Architect,San Jose,savings,12,29961.07,False,True,False,none,benjaminpat.b670@outlook.com,8746974712
B26-037,Lily Scott,male,50,90358.8,Business Owner,Los Angeles,savings,12,64362.55,True,True,False,positive,lilyscott.b260@gmail.com,9483598871
B64-00126,Lily Ponzaleig,female,43,75088.7,Legal Advisor,Orlando,current,12,97981.15,False,True,True,none,lilyponzaleig.b640@gmail.com,9264478323
B85-CUST045,Ella H Walker,female,45,60815.6,HR Specialist,Seattle,current,12,25000.24,True,True,True,positive,ellahwalker.b85c@gmail.com,9495564801
B101-CUST789-02,Williamas,male,52,72000.0,Engineer,Detroit,current,18,150512.4,True,True,True,positive,williamas.b101@outlook.com,7162473776
CUST000818,N Toner,male,41,60882.9,Accountant,Washington,salary,11,26045.91,True,True,False,positive,ntoner.b305@mail.com,8343154153
B65-CUST042,B5Arah Hernandez,female,39,102000.1,Photographer,San Diego,current,8,12549.94,False,True,True,positive,b5arahhernandez.b65c@mail.com,8460877629
B52-1K23,Dat,male,55,105343.4,Financial Analyst,Chicago,current,18,35841.21,True,True,True,positive,dat.b521@mail.com,7548454310
B56-01345,Megan Mson,female,41,56000.2,HR Specialist,Houston,salary,6,28349.88,False,True,True,positive,meganmson.b560@yahoo.com,9253239260
B77-0059,Cicert,female,48,72000.4,Architect,New York,current,18,28671.72,True,True,False,positive,cicert.b770@gmail.com,8193569108
B75-00143,Luelgy,female,44,82000.9,HR Manager,Baltimore,current,5,15000.06,False,True,True,negative,luelgy.b750@outlook.com,9870431256
B55-00789,Naria Anderson,male,34,62000.7,Software Engineer,Chicago,current,5,15000.44,True,True,True,positive,nariaanderson.b550@gmail.com,8697251615
B7t-CUST001,Henry Hall,male,35,61032.9,Manager,Los Angeles,savings,7,21120.97,False,True,False,positive,henryhall.b7tc@mail.com,8404491967
B25-CUST0063,N_Ah,male,50,121175.7,Mechanical Engineer,San Francisco,current,20,254444.7,True,True,True,positive,nah.b25c@gmail.com,7153440783
B29-CUST00633,Olivia Thomas Martinez,female,38,53820.1,Pharmacist,San Diego,savings,9,25000.29,False,True,False,none,oliviathomasmartinez.b29c@yahoo.com,7873053969
B32-CUST023,Sophia Halson,male,50,58808.4,Project Manager,Chicago,current,16,64900.84,True,True,True,positive,sophiahalson.b32c@yahoo.com,8150032194
B88-1207,El Hernandez,male,31,55651.8,Data Analyst,Chicago,salary,4,68302.6,False,True,True,negative,elhernandez.b881@yahoo.com,9688149931
B22-0085632,Sarbigehanonan,male,31,55365.6,Accountant,Miami,salary,5,22000.05,False,True,True,none,sarbigehanonan.b220@mail.com,9170410705
B37-0223,H Martin,female,40,62000.3,Data Scientist,Houston,current,13,29973.93,False,True,False,none,hmartin.b370@mail.com,7531273624
B75-05999,Danighan Smith,female,58,55737.1,Architect,Los Angeles,savings,17,19411.59,False,True,True,none,danighansmith.b750@gmail.com,8622024979
Ava3-CUST00,Johnan Martinez,female,32,58632.0,Marketing Manager,San Francisco,savings,5,15000.35,False,True,True,positive,johnanmartinez.ava3@outlook.com,8474704071
CUST000822,Ethanank Scott,female,49,93458.5,Nurse,Las Vegas,premium,19,356346.83,True,True,True,negative,"b, @gmail.com",8496367627
B35-0056,Emmaphieuvsy Young,female,55,100741.8,Business Analyst,San Francisco,savings,15,35613.4,True,True,True,positive,emmaphieuvsyyoung.b350@mail.com,9998236756
B4at-CUST0048,Ava Pey,male,38,65437.2,Engineer,Indianapolis,salary,6,10439.14,True,True,False,positive,avapey.b4at@gmail.com,8550038511
B41-000456,Olivia Hnt,male,38,85032.1,Mechanical Engineer,Charlotte,salary,8,27048.37,False,True,False,none,oliviahnt.b410@yahoo.com,8813234084
B75-10434,Sarah Thomas,male,43,55632.2,Software Developer,Denver,savings,8,25000.01,True,True,True,positive,sarahthomas.b751@outlook.com,7145119374
B19-0199,Name Smith,male,52,90547.8,Business Owner,Chicago,savings,18,15000.12,True,True,True,negative,namesmith.b190@yahoo.com,7157991073
B97-151012,Miljiel Harris,male,45,75536.6,Mechanical Engineer,New York,current,11,302852.61,True,True,True,none,miljielharris.b971@yahoo.com,7238949795
B74-CUST0069card,David Green,female,37,52720.2,Pharmacist,San Francisco,savings,5,15000.37,False,True,False,positive,davidgreen.b74c@yahoo.com,7879971449
B27-0078,Auyen,male,48,72000.1,Marketing Director,Seattle,current,10,31348.66,True,True,True,negative,auyen.b270@outlook.com,9269811434
CUST000823,Micie} {,male,52,62000.4,Operations Manager,Houston,current,15,31951.71,False,True,True,positive,micie.b800@yahoo.com,8440650859
B31-CUST0052,Ethani T Anderson,female,39,67000.3,Project Manager,Chicago,salary,9,20694.71,True,True,True,none,ethanitanderson.b31c@outlook.com,7816164313
male45-02012,Chloe,female,42,73000.0,Product Manager,Orlando,current,9,12000.25,False,True,False,positive,chloe.male@gmail.com,7143935590
B42-026336,Johnat Johnson,female,47,77426.9,Graphic Designer,Jacksonville,current,16,22000.02,False,True,True,negative,johnatjohnson.b420@yahoo.com,8433996647
CUST000824,B54-009,female,52,85628.4,HR Manager,Seattle,premium,16,42170.86,True,True,True,none,b2 young@gmail.com,7701003897
B89-0166,Samuel Hphurlv,male,39,67000.2,Retired,Atlanta,salary,6,25000.41,False,True,True,negative,samuelhphurlv.b890@outlook.com,7424049428
B34-0080,Hegaran Merez,female,42,68166.2,Legal Advisor,Seattle,savings,15,17660.77,False,True,True,negative,hegaranmerez.b340@mail.com,7804402184
B23-001234,Marperah,female,33,72000.0,Journalist,Denver,salary,9,30752.39,False,True,True,none,marperah.b230@gmail.com,8385013150
B29-026,El Panrez,female,40,72929.2,HR Manager,Atlanta,premium,13,192443.44,True,True,True,positive,elpanrez.b290@mail.com,9814285839
B21-00843,Cheieeicaid,female,29,48000.0,Sales Manager,Chicago,savings,3,15000.24,True,True,False,none,cheieeicaid.b210@mail.com,7991440053
B5hn-007,Eloahph Patel,female,23,47961.0,Junior Developer,Austin,current,3,8000.06,False,False,False,none,eloahphpatel.b5hn@gmail.com,9743316532
B84-0045666,Grace_I,male,31,55152.5,Data Scientist,San Diego,current,4,16699.7,False,True,False,none,gracei.b840@outlook.com,9949172349
B35-1004,William R Walker,female,28,43465.3,Nurse,Indianapolis,savings,3,5024.19,False,True,False,none,williamrwalker.b351@yahoo.com,8444435605
B69-053,Michaeleaerez,male,48,77870.5,Software Engineer,San Francisco,current,8,15000.0,False,True,True,positive,michaeleaerez.b690@outlook.com,9236024006
CUST000826,Isabellauyen,female,52,112458.6,Graphic Designer,Chicago,premium,15,455763.06,False,True,True,negative,isabellauyen.b820@outlook.com,9135145190
B45-022562,Chiee King,female,31,47364.5,Data Analyst,Indianapolis,savings,8,18000.35,False,True,False,none,chieeking.b450@yahoo.com,7570770621
B72-02134,Victoria Hrez,female,48,88000.3,Teacher,Denver,premium,11,36537.19,True,True,True,positive,victoriahrez.b720@gmail.com,9555491419
B93-001434564,James Brown Wilson,female,39,67000.0,Legal Advisor,San Francisco,savings,5,30175.41,False,True,True,positive,jamesbrownwilson.b930@gmail.com,7299260556
B67-004334,Liliauyenen,male,49,68061.5,Data Scientist,San Diego,savings,11,21040.6,True,True,True,positive,liliauyenen.b670@gmail.com,9541886961
Oliver6-0012,Moicarez,male,53,115736.1,Lawyer,Denver,premium,14,472316.16,True,True,True,negative,moicarez.oliv@yahoo.com,9989652986
B9-0012345,Char Tgeander King,female,38,38000.2,Research Scientist,Detroit,current,4,8569.23,False,True,False,none,chartgeanderking.b900@mail.com,7149142693
B75-0108,Henry Ngehs,female,26,55247.2,Content Writer,Portland,savings,1,7338.69,False,True,False,negative,henryngehs.b750@outlook.com,8784156701
B77-0169,Alexxana,male,52,82101.0,Lawyer,Atlanta,premium,17,476737.21,True,True,True,positive,alexxana.b770@gmail.com,7398204851
B101-00956,Rexlaner,male,55,110000.4,IT Consultant,Austin,premium,22,259957.84,True,True,True,positive,rexlaner.b101@yahoo.com,9681863206
B40-0266l,Grace Ngeexans,female,29,52617.2,Software Engineer,Austin,savings,3,15000.05,False,True,False,positive,gracengeexans.b400@yahoo.com,7994494988
Henry8-011,Meganphen,male,60,150000.0,Retired,Phoenix,savings,20,84385.09,False,False,True,none,meganphen.henr@outlook.com,9342864967
B46-CUST34,K Rodriguez,male,60,120383.6,Retired,Charlotte,current,30,45523.16,False,True,True,positive,krodriguez.b46c@gmail.com,8681158834
CUST000833,Liamo Walker,male,45,121657.2,Architect,Denver,salary,10,55055.62,False,True,True,none,liamowalker.b610@gmail.com,8902942892
B8her-014,Sarx Epery Garcia,female,29,48000.1,Marketing Manager,Chicago,salary,3,15000.18,False,True,True,positive,sarxeperygarcia.b8he@mail.com,7566341715
Isabella4-CUST011,Rotas Celgz,female,29,43759.9,Pharmacist,Chicago,savings,3,13289.13,False,True,False,none,rotascelgz.isab@yahoo.com,9491534909
B75-CUST0108s,Jack T Lewis,female,31,53932.4,Architect,Portland,current,7,9711.07,False,True,True,none,jacktlewis.b75c@outlook.com,8265044289
B24-CUST008t,Sophiaur Scott,male,50,77694.8,Doctor,Austin,current,10,22000.06,True,True,True,positive,sophiaurscott.b24c@gmail.com,7562807487
B67-0187,El Wurner,female,38,54352.5,Pharmacist,Houston,premium,6,30983.45,False,True,True,none,elwurner.b670@gmail.com,9578537451
B77-036717,Mia E,female,34,52632.5,Teacher,Houston,salary,5,9258.07,False,True,False,positive,miae.b770@mail.com,7589634137
B97-1234,Mae Walker,male,52,68627.4,Accountant,Dallas,current,11,16763.85,True,True,False,none,maewalker.b971@mail.com,8560464069
B6B6-012,William Grel,male,55,95000.0,Marketing Manager,Denver,current,10,40956.13,True,True,True,none,williamgrel.b6b6@gmail.com,8200908261
B48-0017,David Turner,female,32,54777.5,Data Analyst,Chicago,current,4,10348.83,False,True,False,none,davidturner.b480@yahoo.com,8382971340
B15-1011,Cheic Gerez,male,37,70803.6,Data Analyst,San Francisco,savings,7,9602.8,False,True,True,positive,cheicgerez.b151@outlook.com,7869190416
B75-002345,Olivia S Martinez,female,29,52984.1,Graphic Designer,Denver,savings,3,8000.29,False,True,False,none,oliviasmartinez.b750@gmail.com,9773891116
B74-0012,Legia Moore,female,31,84576.0,Marketing Manager,Philadelphia,salary,8,15000.41,False,True,True,positive,legiamoore.b740@mail.com,7244716461
B71-005678,Leel Scott,male,45,72000.2,Legal Advisor,San Francisco,savings,10,12000.43,False,True,False,positive,leelscott.b710@gmail.com,7542805550
B24-0565,Nia N Garcia,female,44,67000.4,Mechanical Engineer,Miami,savings,12,25702.54,False,True,False,negative,niangarcia.b240@gmail.com,8799789916
Michael-0012,Lef,male,38,88000.2,Marketing Specialist,Indianapolis,salary,15,32542.64,True,True,True,positive,lef.mich@gmail.com,8657449718
B67-0533678,Amelia Rah Lee,male,42,91157.4,Business Owner,San Francisco,savings,12,40453.86,True,True,False,none,ameliarahlee.b670@gmail.com,8659720765
B22-0093,Joas Manner,female,27,41000.0,HR Manager,Las Vegas,current,3,4107.21,False,True,False,none,joasmanner.b220@yahoo.com,7497133673
B8-00121,Jacob Nlogiguyen,male,55,99000.3,Operations Manager,Boston,current,15,30921.36,True,True,False,negative,jacobnlogiguyen.b800@yahoo.com,9728872441
